edge_id,source_node_id,target_node_id,predicate,subject_type,subject_name,object_type,object_name,claim_id,edge_source,assertion_level,authority_level,review_status,confidence,source_document_id,chunk_id,evidence_text,condition_text,source_type,source_url,title,section_path,extraction_method,model
edge_855ab3ce4f649733,n_664042a73fc3c536,n_6d83e9b1834b8d55,needs_check,permit_service,커피 및 부자재의 구입,check_item,수입신고 내용의 허위 기재 여부 확인,claim_11a11546aa5621d0,llm_claim,explicit,official_guide,official_document,0.6,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_4_cnpClsNo_1,evchunk_6e2e114d2c5ae2,거짓이나 그 밖의 부정한 방법으로 수입신고하는 행위,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=4&cnpClsNo=1,커피 및 부자재의 구입,커피 및 부자재의 구입 > 원두 등을 직접 수입하여 판매할 경우에 참고하세요. 원두 등을 직접 수입하는 경우,llm,gpt-5-nano
edge_f413b65ecc723812,n_6d71f892adb513aa,n_2b6219b92652cf25,needs_check,permit_service,주류 면허 등에 관한 법률 제14조 주류 판매업면허의 취소,check_item,주류 매출/매입 관련 세무 위반 여부,claim_3a17852bbf0f8c99,llm_claim,explicit,official,official_document,0.8,law_주류_면허_등에_관한_법률,evchunk_f68a1b227f309f,주류 면허 등에 관한 법률 제14조 주류 판매업면허의 취소 14 주류 판매업면허의 취소 제14조의2(,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제14조 주류 판매업면허의 취소,주류 면허 등에 관한 법률 제14조 주류 판매업면허의 취소,deterministic_repair,gpt-5-nano
edge_5aa0173d58f6f3c5,n_7090a1af568c0668,n_638d6bf0e15a1094,needs_check,permit_service,영업신고,check_item,영업소 시설의 확인 신고,claim_90333ab0a3b2e5a4,llm_claim,explicit,official_guide,official_document,0.8,easylaw_839_body_ov_csmSeq_839_ccfNo_5_cciNo_1_cnpClsNo_1,evchunk_13926990f40e8f,영업소 시설의 확인 신고를 받은 신고관청은 해당 영업소의 시설에 대한 확인이 필요한 경우에는 반드시 신고증 발급 후 1개월 이내에 해당 영업소의 시설에 대하여 신고받은 사항을 확인해야 합니다(,"영업신고를 하는 경우에는 28,000원의 수수료를 납부해야 합니다( 「식품위생법」 제92조 제5호, 「식품위생법 시행규칙」 제97조 제1항 및 별표 26 제1호)",easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=5&cciNo=1&cnpClsNo=1,영업신고,영업신고 > 영업신고 절차 영업신고 시 제출서류 영업신고를 하려면 영업에 필요한 시설을 갖춘 후,deterministic_repair,gpt-5-nano
edge_cf9e81d13d11408f,n_7258f40bbd30dbd1,n_27dc79bc08c3f547,needs_check,permit_service,식품위생법 제44조 영업자 등의 준수사항,check_item,성실한 위생관리 및 질서유지 관련 사항 이행 확인,claim_00c8e5e5af024139,llm_claim,explicit,official,official_document,0.7,law_식품위생법,evchunk_cf1655024adbc4,"① ① 제36조제1항 각 호의 영업을 하는 자 중 대통령령으로 정하는 영업자와 그 종업원은 영업의 위생관리와 질서유지, 국민의 보건위생 증진을 위하여 영업의 종류에 따라 다음 각 호에 해당하는 사항을 지켜야 한다.",,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제44조 영업자 등의 준수사항,식품위생법 제44조 영업자 등의 준수사항,llm,gpt-5-nano
edge_9ac0b96d16f98d84,n_74faaf5abdb137b5,n_2fbb21cfc65af969,needs_check,permit_service,음식점 운영,check_item,주류 제공 여부 확인,claim_776e32912027d833,llm_claim,explicit,official_guide,official_document,0.6,easylaw_840_body_easylaw_go_kr_CSP_CsmMain_laf_csmSeq_840,evchunk_a2249f8a85767d,청소년에게 주류(酒類)를 제공하는 행위,,easylaw,https://www.easylaw.go.kr/CSP/CsmMain.laf?csmSeq=840,음식점 운영,음식점 운영 > 영업자 등의 금지 행위 청소년 출입·고용 금지 식품접객영업자는 「청소년 보호법」 제2조 에,llm,gpt-5-nano
edge_e4298ecb06dd98a7,n_74faaf5abdb137b5,n_92362905f698a9b8,needs_check,permit_service,음식점 운영,check_item,청소년 출입·고용 금지 관련 행위 금지 여부 확인,claim_0f75d56d16deec7f,llm_claim,explicit,official_guide,official_document,0.6,easylaw_840_body_easylaw_go_kr_CSP_CsmMain_laf_csmSeq_840,evchunk_a2249f8a85767d,청소년을 유흥접객원으로 고용하여 유흥행위를 하게 하는 행위 청소년 출입·고용금지업소에 청소년을 출입시키거나 고용하는 행위,,easylaw,https://www.easylaw.go.kr/CSP/CsmMain.laf?csmSeq=840,음식점 운영,음식점 운영 > 영업자 등의 금지 행위 청소년 출입·고용 금지 식품접객영업자는 「청소년 보호법」 제2조 에,llm,gpt-5-nano
edge_b79eaddd4ead7ac8,n_74faaf5abdb137b5,n_cada28c615e18ac7,needs_check,permit_service,음식점 운영,check_item,영업의 위생관리와 질서유지,claim_8e565cebf360d495,llm_claim,explicit,official_guide,official_document,0.6,easylaw_840_body_easylaw_go_kr_CSP_CsmMain_laf_csmSeq_840,evchunk_4e987145c2866c,"영업의 위생관리와 질서유지, 국민의 보건위생 증진을 위해 영업의 종류에 따라 다음에 해당하는 사항을 지켜야 합니다",영업의 종류에 따라 다음에 해당하는 사항을 지켜야 합니다,easylaw,https://www.easylaw.go.kr/CSP/CsmMain.laf?csmSeq=840,음식점 운영,음식점 운영 > 영업자 등의 준수사항 음식점 영업자 및 종업원의 준수사항 음식점 영업자와 그 종업원은,llm,gpt-5-nano
edge_4dace170522719d3,n_762c43c47ba543da,n_04ce0918bb7bb300,needs_check,permit_service,음식점 영업이 가능한 입지,check_item,건축물 용도 적합 여부 확인,claim_c6eaf0467dd7e5e8,llm_claim,explicit,official_guide,official_document,0.7,easylaw_839_body_ov_csmSeq_839_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_8ffd7872cbd3dc,해당 점포가 위치한 지역의 음식점 창업 여부 및 창업하려는 업종이 해당 건축물의 용도에 적합한지 여부를 확인해야 합니다.,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=2&cciNo=1&cnpClsNo=1,음식점 영업이 가능한 입지,음식점 영업이 가능한 입지 > 음식점 영업이 가능한 입지,llm,gpt-5-nano
edge_d933714dda22607a,n_7691d0523f5e25c0,n_289fc0ff5f75417c,needs_check,permit_service,식품안심업소 지정,check_item,위생등급 표지판 제작 및 발급 여부 확인,claim_0733d075ad2f9e5e,llm_claim,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_4,evchunk_5365d140762490,한국식품안전관리인증원은 지정서를 발급하는 경우 신청인에게 식품안심업소 표지판( 「식품접객업소등 위생등급 지정 및 운영관리 규정」 별표 2 )을 제작·발급해야 합니다,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=4,식품안심업소 지정,"식품안심업소 지정 > 위생등급의 지정 절차 지정 대상 식품의약품안전처장, 특별시장·광역시장·특별자치시장·도지사·특별자치도지사(이하 ""시·도지사""라 함) 또는 시장·군수·",llm,gpt-5-nano
edge_1aa0c14d1cc4c61c,n_7691d0523f5e25c0,n_6e39e78559d679fd,needs_check,permit_service,식품안심업소 지정,check_item,현장확인 필요 여부 확인,claim_0a1daa358e71efd7,llm_claim,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_4,evchunk_c74dbe8fc128fb,"※ 이 경우, 한국식품안전관리인증원은 필요시 기본분야 보완사항 확인을 위해 현장확인을 할 수 있습니다( 「식품접객업소등 위생등급 지정 및 운영관리 규정」 제7조 제5항 후단).",필요시 기본분야 보완사항 확인을 위해 현장확인을 할 수 있습니다,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=4,식품안심업소 지정,"식품안심업소 지정 > 위생등급의 지정 절차 지정 대상 식품의약품안전처장, 특별시장·광역시장·특별자치시장·도지사·특별자치도지사(이하 ""시·도지사""라 함) 또는 시장·군수·",llm,gpt-5-nano
edge_9420f96774f386ab,n_7ccaa3d395274148,n_bb54e579858c6a70,needs_check,permit_service,성공적인 운영을 위한 유의 사항,check_item,재고 상황의 수치화,claim_f2ac4ecdd05c6287,llm_claim,explicit,official_guide,official_document,0.8,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_1_cnpClsNo_1,evchunk_dc2f53733cbe88,3개월이 지났을 때 재고 상황이 어떤지 수치로 나타낼 수 있도록 만드는 등의 노력이 필요합니다,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=1&cnpClsNo=1,성공적인 운영을 위한 유의 사항,성공적인 운영을 위한 유의 사항 > 재고와 비품의 상태를 점검하고 보완하세요. 재고 및 비품관리 개점시간 직후와 폐점시간 직전에,llm,gpt-5-nano
edge_7d98775ce6062527,n_7e2396a634d9c276,n_03d2c5b2814f1f55,needs_check,permit_service,사업자등록 사항의 변경 및 말소 등,check_item,대표자 변경 여부 점검,claim_51c47c83cdaec2be,llm_claim,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_1_cnpClsNo_2,evchunk_2bcffa84d3cfb3,2. 법인 또는 「국세기본법」 제13조 제1항 및 제2항에 따라 법인으로 보는 단체 외의 단체로서 「소득세법 시행령」 제3조의2 제2호에 따라 1거주자로 보는 단체가 대표자를 변경하는 경우,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=6&cciNo=1&cnpClsNo=2,사업자등록 사항의 변경 및 말소 등,사업자등록 사항의 변경 및 말소 등 > 사업자등록의 변경 변경신고 사업자등록을 한 사업자는 다음의 어느 하나에 해당하는 경우에는 지체,llm,gpt-5-nano
edge_d8962d14db260cdf,n_7e2396a634d9c276,n_1d595bf08578f214,needs_check,permit_service,사업자등록 사항의 변경 및 말소 등,check_item,사업자등록 변경 신고 여부 확인,claim_bc62166a6aaa877f,llm_claim,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_1_cnpClsNo_2,evchunk_f04981661b598a,그 등록사항에 변경이 있는 경우에는 이를 지체 없이 세무서에 신고해야 합니다,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=6&cciNo=1&cnpClsNo=2,사업자등록 사항의 변경 및 말소 등,사업자등록 사항의 변경 및 말소 등 > 사업자등록 사항의 변경 및 말소 등,llm,gpt-5-nano
edge_5c31f43144a7bdd5,n_7e2396a634d9c276,n_707c055e7ca7da53,needs_check,permit_service,사업자등록 사항의 변경 및 말소 등,check_item,상호 변경 여부 점검,claim_1538d0955c0782c5,llm_claim,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_1_cnpClsNo_2,evchunk_2bcffa84d3cfb3,1. 상호를 변경하는 경우,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=6&cciNo=1&cnpClsNo=2,사업자등록 사항의 변경 및 말소 등,사업자등록 사항의 변경 및 말소 등 > 사업자등록의 변경 변경신고 사업자등록을 한 사업자는 다음의 어느 하나에 해당하는 경우에는 지체,llm,gpt-5-nano
edge_c43efbf1c22e6cd1,n_7e2396a634d9c276,n_ec283fea9e696c01,needs_check,permit_service,사업자등록 사항의 변경 및 말소 등,check_item,사업자등록 변경 사유 확인,claim_caf81995cd1d4f87,llm_claim,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_1_cnpClsNo_2,evchunk_2bcffa84d3cfb3,다음의 사유가 발생한 경우 √ 사업의 종류를 완전히 다른 종류로 변경한 경우 √ 새로운 사업의 종류를 추가하거나 사업의 종류 중 일부를 폐지한 경우,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=6&cciNo=1&cnpClsNo=2,사업자등록 사항의 변경 및 말소 등,사업자등록 사항의 변경 및 말소 등 > 사업자등록의 변경 변경신고 사업자등록을 한 사업자는 다음의 어느 하나에 해당하는 경우에는 지체,llm,gpt-5-nano
edge_d89e9935c90ca1da,n_84374e6311253dde,n_7dbc038667bca616,needs_check,permit_service,종업원 채용,check_item,근로계약서 작성 여부 확인,claim_bbd46b6f470056b9,llm_claim,explicit,official_guide,official_document,0.8,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_1,evchunk_4626a2423b81bc,인쇄체크 종업원을 채용할 때에는 근로계약서를 작성해야 합니다.,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=1,종업원 채용,종업원 채용 > 종업원을 채용할 때에는 근로계약서를 작성해야 합니다.,llm,gpt-5-nano
edge_c8fe2de6f6645e81,n_85ee604a3c6b44b6,n_482d3bb130fd0c88,needs_check,permit_service,자금 지원,check_item,융자대상 여부 확인,claim_b579de0c4ca49ab7,llm_claim,explicit,official_guide,official_document,0.7,easylaw_839_body_ov_csmSeq_839_ccfNo_1_cciNo_2_cnpClsNo_1,evchunk_71ef3c3b5b210b,"소상공인시장진흥공단은 융자 지원대상 여부를 확인하고, 금융기관(신용보증기관)에서 평가를 통해 융자 여부 및 금액 결정",,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=1&cciNo=2&cnpClsNo=1,자금 지원,자금 지원 > 정책자금 지원제도 지원대상 소상공인시장진흥공단에서는 「중소기업기본법」 제2조 제2항에 따른 소기업(小企業) 중 상시근로자수가 5명,llm,gpt-5-nano
edge_9909d435f69711dc,n_895b2b5ff385adc4,n_3d4f0bd1264fd722,needs_check,permit_service,식품위생법 시행규칙 제41조 허가사항의 변경,check_item,건축물대장,claim_5f5187220a579b83,llm_claim,explicit,official,official_document,0.8,law_식품위생법_시행규칙,evchunk_658dde9d029e40,건축물대장 3.,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제41조 허가사항의 변경,식품위생법 시행규칙 제41조 허가사항의 변경,deterministic_repair,gpt-5-nano
edge_5cb8e28ac5dcb758,n_895b2b5ff385adc4,n_b2255c0a20034a55,needs_check,permit_service,식품위생법 시행규칙 제41조 허가사항의 변경,check_item,안전시설등 완비증명서,claim_cc6e2b6ea4acc351,llm_claim,explicit,official,official_document,0.8,law_식품위생법_시행규칙,evchunk_658dde9d029e40,「다중이용업소의 안전관리에 관한 특별법」 제9조제5항에 따라 소방본부장 또는 소방서장이 발급하는 안전시설등 완비증명서(,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제41조 허가사항의 변경,식품위생법 시행규칙 제41조 허가사항의 변경,deterministic_repair,gpt-5-nano
edge_0e38ba1f011f450d,n_895b2b5ff385adc4,n_b2b6fb26a7295f7f,needs_check,permit_service,식품위생법 시행규칙 제41조 허가사항의 변경,check_item,토지이용계획확인서,claim_f753b87b39608656,llm_claim,explicit,official,official_document,0.8,law_식품위생법_시행규칙,evchunk_658dde9d029e40,토지이용계획확인서 2.,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제41조 허가사항의 변경,식품위생법 시행규칙 제41조 허가사항의 변경,deterministic_repair,gpt-5-nano
edge_26b06327e5a58884,n_8c92da4244cf5cfd,n_9670a15fbbc2242c,needs_check,permit_service,창업형태의 선택,check_item,인근가맹점 현황문서,claim_d0fa1dff35b38cd0,llm_claim,explicit,official_guide,official_document,0.7,easylaw_839_body_ov_csmSeq_839_ccfNo_1_cciNo_1_cnpClsNo_2,evchunk_e4d3102333a788,이하 “인근가맹점 현황문서”라 함),,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=1&cciNo=1&cnpClsNo=2,창업형태의 선택,창업형태의 선택 > 가맹음식점 계약 체결 시 확인사항 정보공개서의 확인 가맹본부(가맹지역본부 또는 가맹중개인이 가맹점사업자를 모집하는,deterministic_repair,gpt-5-nano
edge_20d3fbdd66eec676,n_942e2bb1f17d23b7,n_b1969b72245f3b8b,needs_check,permit_service,4대 보험,check_item,해당신고서의 구비서류 확인,claim_e27ee58b217df9c2,llm_claim,explicit,official_guide,official_document,0.8,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_2,evchunk_a4556fbc2da1ed,"공단이 「전자정부법」 에 따라 행정정보의 공동이용을 통해 사업자등록증 및 법인 등기사항증명서를 확인하는데, 신고인이 사업자등록증명을 확인하는 것에 동의하지 않은 경우에 한함",,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=2,4대 보험,4대 보험 > 한 명의 근로자라도 고용한 경우에는 4대 보험에 의무적으로 가입해야 합니다.,llm,gpt-5-nano
edge_5a83c47d65dbf373,n_9b6385691ca97dfb,n_73c0df752e476b99,needs_check,permit_service,식품위생법 시행령 제25조 영업신고를 하여야 하는 업종,check_item,영업신고 필요 여부 확인,claim_d776694fb278bffb,llm_claim,explicit,official,official_document,0.6,law_식품위생법_시행령,evchunk_20a1d0ce0a4726,② 제1항에도 불구하고 다음 각 호의 어느 하나에 해당하는 경우에는 신고하지 아니한다.,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제25조 영업신고를 하여야 하는 업종,식품위생법 시행령 제25조 영업신고를 하여야 하는 업종,llm,gpt-5-nano
edge_c61c7e7bb523ecea,n_9c2fc69a441e913b,n_1cea7a228c6923b8,needs_check,permit_service,건강진단,check_item,건강진단 시기,claim_65fcba45ba47502b,llm_claim,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_4_cciNo_2_cnpClsNo_1,evchunk_1d82c8ccf43c7c,건강진단 시기 건강진단을 받아야 하는 종업원은 영업에 종사하기 전에 미리 건강진단을 받아야 합니다( 「식품위생법 시행규칙」 제49조 제2항).,건강진단을 받아야 하는 종업원은 영업에 종사하기 전에 미리 건강진단을 받아야 합니다,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=4&cciNo=2&cnpClsNo=1,건강진단,건강진단 > 건강진단의 실시 건강진단 대상자 식품 또는 식품첨가물(화학적 합성품 또는 기구 등의 살균·소독제는,llm,gpt-5-nano
edge_0a8330bebfbd8aa8,n_9c2fc69a441e913b,n_a26131deb85d9212,needs_check,permit_service,건강진단,check_item,대 상 건강진단 항목,claim_c1cb5f34468257c6,llm_claim,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_4_cciNo_2_cnpClsNo_1,evchunk_1d82c8ccf43c7c,"대 상 건강진단 항목 횟 수 식품 또는 식품첨가물(화학적 합성품 또는 기구등의 살균·소독제를 제외)을 채취·제조·가공·조리·저장·운반 또는 판매하는데 직접 종사하는 사람(다만, 영업자 또는 종업원 중 완전 포장된 식품 또는 식품첨가물을 운반 또는 판매하는데 종사하는 사람은 제외) 1. 장티푸스 2. 파라티푸스 3. 폐결핵 1회/년",대 상 건강진단 항목은 1) 장티푸스 2) 파라티푸스 3) 폐결핵,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=4&cciNo=2&cnpClsNo=1,건강진단,건강진단 > 건강진단의 실시 건강진단 대상자 식품 또는 식품첨가물(화학적 합성품 또는 기구 등의 살균·소독제는,llm,gpt-5-nano
edge_b72b5995a21c2a40,n_9c2fc69a441e913b,n_ab41961e72aef001,needs_check,permit_service,건강진단,check_item,건강진단을 받지 않거나 건강진단 결과 타인에게 위해를 끼칠 우려가 있는 질병이 있는 자를 그 영업에 종사시키지 못합니다,claim_536ca2fa7cd3e923,llm_claim,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_4_cciNo_2_cnpClsNo_1,evchunk_c40d3d6e62e9d7,"또한, 영업자는 건강진단을 받지 않거나 건강진단 결과 타인에게 위해를 끼칠 우려가 있는 질병이 있는 자를 그 영업에 종사시키지 못합니다( 「식품위생법」 제40조 제3항).",,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=4&cciNo=2&cnpClsNo=1,건강진단,건강진단 > 질병인정 시 영업 종사의 제한 영업 종사의 제한 건강진단을 받은 결과 타인에게,llm,gpt-5-nano
edge_701723944f801deb,n_9c2fc69a441e913b,n_b534e65ac6ec5f7c,needs_check,permit_service,건강진단,check_item,진단항목 및 횟수,claim_a04a7e30fd919102,llm_claim,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_4_cciNo_2_cnpClsNo_1,evchunk_1d82c8ccf43c7c,건강검진의 항목 및 횟수 건강진단을 받아야 하는 사람의 진단항목 및 횟수는 다음과 같습니다(,"건강진단의 항목 및 횟수는 다음과 같습니다( 「식품위생법 시행규칙」 제49조 제3항, 「식품위생 분야 종사자의 건강진단 규칙」 제2조 )",easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=4&cciNo=2&cnpClsNo=1,건강진단,건강진단 > 건강진단의 실시 건강진단 대상자 식품 또는 식품첨가물(화학적 합성품 또는 기구 등의 살균·소독제는,deterministic_repair,gpt-5-nano
edge_e8d758c00d1a9f5b,n_9c2fc69a441e913b,n_fe3f349ce2735273,needs_check,permit_service,건강진단,check_item,다음의 질병에 걸린 사람은 영업에 종사하지 못합니다,claim_554b77575d18853b,llm_claim,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_4_cciNo_2_cnpClsNo_1,evchunk_c40d3d6e62e9d7,영업에 종사하지 못하는 질병의 종류 건강진단 결과 다음의 질병에 걸린 사람은 영업에 종사하지 못합니다( 「식품위생법」 제40조 제4항 및 「식품위생법 시행규칙」 제50조 ).,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=4&cciNo=2&cnpClsNo=1,건강진단,건강진단 > 질병인정 시 영업 종사의 제한 영업 종사의 제한 건강진단을 받은 결과 타인에게,llm,gpt-5-nano
edge_6d4b3c6e6de5e3c6,n_9de1434978542075,n_a433c960a11a0564,needs_check,permit_service,성과적인 운영을 위한 유의 사항,check_item,재고 및 비품의 점검,claim_27ade6a5af1b28e2,llm_claim,explicit,official_guide,official_document,0.8,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_1_cnpClsNo_1,evchunk_dc2f53733cbe88,"재고 및 비품관리 개점시간 직후와 폐점시간 직전에 매장설비, 비품 등의 상태를 점검하고 보완해야 합니다",,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=1&cnpClsNo=1,성공적인 운영을 위한 유의 사항,성공적인 운영을 위한 유의 사항 > 재고와 비품의 상태를 점검하고 보완하세요. 재고 및 비품관리 개점시간 직후와 폐점시간 직전에,llm,gpt-5-nano
edge_0688cf186ed995e2,n_9df5b58a9c4b1970,n_28bd9874f951cd6e,needs_check,permit_service,임대차계약,check_item,임대차계약 체결 요건 확인,claim_519a7742552d12f8,llm_claim,explicit,official_guide,official_document,0.8,easylaw_839_body_ov_csmSeq_839_ccfNo_2_cciNo_2_cnpClsNo_1,evchunk_f8139b2e75139b,임대차계약서에는 다음의 사항이 기재되어야 합니다( 「공인중개사법」 제26조 제1항 및 「공인중개사법 시행령」 제22조 제1항). 거래당사자의 인적 사항 물건의 표시 계약일 거래금액·계약금액 및 그 지급일자 등 지급에 관한 사항 물건의 인도일시 권리이전의 내용 계약의 조건이나 기한이 있는 경우에는 그 조건 또는 기한 중개대상물확인·설명서 발급일자 그 밖의 약정내용 임대차계약의 기간,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=2&cciNo=2&cnpClsNo=1,임대차계약,임대차계약 > 임대차계약의 체결 계약서 작성 임대차계약서에는 다음의 사항이 기재되어야 합니다( 「공인중개사법」 제26조 제1항,llm,gpt-5-nano
edge_47d5954789cf681f,n_9df5b58a9c4b1970,n_54f5e5627a328ff4,needs_check,permit_service,임대차계약,check_item,임대차 관련 분쟁 조정 여부 확인,claim_78799e289c22cd53,llm_claim,explicit,official_guide,official_document,0.6,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_1_cnpClsNo_2,evchunk_06aaeebe2269a4,"* 그 밖의 지원 전·월세보증금 지원센터에는 변호사, 법무사, 공인중개사 등 9명이 상주하며 임대차 상담은 물론 세입자와 집주인의 분쟁조정, 보증금 대출 융자추천, 보증금반환 소송 법적구제 방안 지원에 이르기까지 임대차와 관련한 민원서비스를 지원합니다.",,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=1&cnpClsNo=2,임대차계약,임대차계약 > 대항요건과 임대차계약서상의 확정일자를 갖추면 우선변제권이 생깁니다.,deterministic_repair,gpt-5-nano
edge_b02ce3d029c10e6e,n_a0bdf922d294225c,n_27a99c14f0c911e7,needs_check,condition_module,매장취식+포장+배달,check_item,식품 제조·가공 해당 여부 확인,alias_1dc0ceb51a1f8412,llm_claim,inferred,official_guide,needs_review,0.62,easylaw_633_body_ov_csmSeq_633_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_90282be063a443,"제조·가공하려는 식품의 유형 및 제조방법설명서(식품제조·가공업, 즉석판매제조·가공업 및 식품첨가물제조업만 해당)","매장취식, 포장, 배달을 함께 하는 복합 영업형태",easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=633&ccfNo=3&cciNo=2&cnpClsNo=1,동업계약 / 식품관련 영업신고 또는 허가,동업계약 / 식품관련 영업신고 또는 허가 > 영업신고 개념 “영업신고”란 일정한 영업을 하려는 사람에게 영업 종류별 또는 영업소별로 식품의약품안전처장,llm_alias_mapping_supplemented,gpt-5-nano
edge_90cc38a419994996,n_a0bdf922d294225c,n_59bb9d0a5dbf8613,needs_check,condition_module,매장취식+포장+배달,check_item,영업장 외 배달 판매 방식 확인,alias_a60162e98d98ef4e,llm_claim,inferred,official_guide,needs_review,0.62,easylaw_302_body_ov_csmSeq_302_ccfNo_4_cciNo_1_cnpClsNo_1,evchunk_7da3a779b65b22,"제조·가공한 식품을 판매를 목적으로 하는 사람에게 판매해서는 안 되며, 다음의 어느 하나에 해당하는 방법으로 배달하는 경우를 제외하고는 영업장 외의 장소에서 판매해서는 안 됩니다.","매장취식, 포장, 배달을 함께 하는 복합 영업형태",easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=302&ccfNo=4&cciNo=1&cnpClsNo=1,반찬가게 운영시 준수사항,"반찬가게 운영시 준수사항 > 즉석판매제조·가공업자의 준수사항 준수사항 즉석판매제조·가공업자는 다음의 사항을 준수해야 합니다( 「식품위생법」 제44조 제1항, 「식품위생법",llm_alias_mapping_supplemented,gpt-5-nano
